Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-06-23 10:43:21,"Workout A",47m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Skullcrusher (Barbell)",2,60.0,16.0,0,0.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Skullcrusher (Barbell)",3,60.0,16.0,0,0.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Reverse Preacher Curls",1,40.0,16.0,0,0.0,"",,
2025-06-23 10:43:21,"Workout A",47m,"Reverse Preacher Curls",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Reverse Preacher Curls",2,40.0,16.0,0,0.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Reverse Preacher Curls",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Reverse Preacher Curls",3,40.0,16.0,0,0.0,,,6
2025-06-23 10:43:21,"Workout A",47m,"Reverse Preacher Curls",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Landmine Mid Back Row",1,45.0,16.0,0,0.0,"",,
2025-06-23 10:43:21,"Workout A",47m,"Landmine Mid Back Row",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Landmine Mid Back Row",2,55.0,16.0,0,0.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Landmine Mid Back Row",Rest Timer,0,0.0,0,60.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Landmine Mid Back Row",3,70.0,16.0,0,0.0,,,
2025-06-23 10:43:21,"Workout A",47m,"Landmine Mid Back Row",Rest Timer,0,0.0,0,60.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",1,135.0,10.0,0,0.0,"","",
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",2,155.0,10.0,0,0.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",3,155.0,10.0,0,0.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",4,155.0,10.0,0,0.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Reverse Crunch",1,0,30.0,0,0.0,"",,
2025-06-24 09:16:00,"Morning Workout",50m,"Reverse Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Reverse Crunch",2,0,32.0,0,0.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Reverse Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Leg Press",1,180.0,10.0,0,0.0,"",,
2025-06-24 09:16:00,"Morning Workout",50m,"Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Leg Press",2,180.0,10.0,0,0.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Leg Press",3,230.0,10.0,0,0.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"H2L Woodchoppers",1,27.5,25.0,0,0.0,"",,
2025-06-24 09:16:00,"Morning Workout",50m,"H2L Woodchoppers",Rest Timer,0,0.0,0,120.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"H2L Woodchoppers",2,27.5,25.0,0,0.0,,,
2025-06-24 09:16:00,"Morning Workout",50m,"H2L Woodchoppers",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Trap Bar Deadlift",1,135.0,16.0,0,0.0,"","",
2025-07-04 07:45:44,"Workout C",38m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Trap Bar Deadlift",2,155.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Trap Bar Deadlift",3,185.0,16.0,0,0.0,,,6
2025-07-04 07:45:44,"Workout C",38m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Incline Bench Press (Dumbbell)",1,60.0,10.0,0,0.0,"",,
2025-07-04 07:45:44,"Workout C",38m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Incline Bench Press (Dumbbell)",2,60.0,10.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Incline Bench Press (Dumbbell)",3,60.0,10.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Leg Extension (Machine)",1,85.0,16.0,0,0.0,"",,
2025-07-04 07:45:44,"Workout C",38m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Leg Extension (Machine)",2,100.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Leg Extension (Machine)",3,100.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Lateral Raise (Dumbbell)",1,12.0,16.0,0,0.0,"",,
2025-07-04 07:45:44,"Workout C",38m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Lateral Raise (Dumbbell)",2,15.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Lateral Raise (Dumbbell)",3,15.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Bicep Curl (Cable)",1,50.0,16.0,0,0.0,"",,
2025-07-04 07:45:44,"Workout C",38m,"Bicep Curl (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Bicep Curl (Cable)",2,60.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Bicep Curl (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Bicep Curl (Cable)",3,60.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Bicep Curl (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Face Pull (Cable)",1,50.0,16.0,0,0.0,"",,
2025-07-04 07:45:44,"Workout C",38m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Face Pull (Cable)",2,50.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Face Pull (Cable)",3,60.0,16.0,0,0.0,,,
2025-07-04 07:45:44,"Workout C",38m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Bench Press (Barbell)",1,135.0,16.0,0,0.0,"","",
2025-07-07 06:22:47,"Workout A",56m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Bench Press (Barbell)",2,135.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Bench Press (Barbell)",3,135.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Romanian Deadlift (Barbell)",1,135.0,12.0,0,0.0,"",,
2025-07-07 06:22:47,"Workout A",56m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Romanian Deadlift (Barbell)",2,135.0,12.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Romanian Deadlift (Barbell)",3,135.0,12.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Pull Up",1,12.0,12.0,0,0.0,"",,
2025-07-07 06:22:47,"Workout A",56m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Pull Up",2,12.0,12.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Pull Up",3,12.0,13.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Seated Calf Raise (Machine)",1,45.0,16.0,0,0.0,"",,
2025-07-07 06:22:47,"Workout A",56m,"Seated Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Seated Calf Raise (Machine)",2,45.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Seated Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Seated Calf Raise (Machine)",3,45.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Seated Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Lateral Raise (Dumbbell)",1,15.0,16.0,0,0.0,"",,
2025-07-07 06:22:47,"Workout A",56m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Lateral Raise (Dumbbell)",2,15.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Lateral Raise (Dumbbell)",3,15.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Skullcrusher (Barbell)",1,60.0,16.0,0,0.0,"",,
2025-07-07 06:22:47,"Workout A",56m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Skullcrusher (Barbell)",2,60.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Skullcrusher (Barbell)",3,60.0,16.0,0,0.0,,,
2025-07-07 06:22:47,"Workout A",56m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Squat (Barbell)",1,135.0,10.0,0,0.0,"","",
2025-07-11 05:39:02,"Workout B",43m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Squat (Barbell)",2,135.0,10.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Squat (Barbell)",3,135.0,10.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Lat Pulldown (Cable)",1,110.0,12.0,0,0.0,"",,
2025-07-11 05:39:02,"Workout B",43m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Lat Pulldown (Cable)",2,110.0,12.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Lat Pulldown (Cable)",3,110.0,12.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Upright Row (Barbell)",1,65.0,12.0,0,0.0,"",,
2025-07-11 05:39:02,"Workout B",43m,"Upright Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Upright Row (Barbell)",2,65.0,12.0,0,0.0,,,7
2025-07-11 05:39:02,"Workout B",43m,"Upright Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Upright Row (Barbell)",3,65.0,12.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Upright Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Seated Leg Curl (Machine)",1,90.0,16.0,0,0.0,"",,
2025-07-11 05:39:02,"Workout B",43m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Seated Leg Curl (Machine)",2,90.0,16.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Seated Leg Curl (Machine)",3,90.0,16.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Chest Fly (Dumbbell)",1,30.0,16.0,0,0.0,"",,
2025-07-11 05:39:02,"Workout B",43m,"Chest Fly (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Chest Fly (Dumbbell)",2,30.0,16.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Chest Fly (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Chest Fly (Dumbbell)",3,30.0,16.0,0,0.0,,,6
2025-07-11 05:39:02,"Workout B",43m,"Chest Fly (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Face Pull (Cable)",1,50.0,16.0,0,0.0,"",,
2025-07-11 05:39:02,"Workout B",43m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Face Pull (Cable)",2,60.0,16.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Face Pull (Cable)",3,70.0,16.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,16.0,0,0.0,"",,
2025-07-11 05:39:02,"Workout B",43m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,16.0,0,0.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2025-07-11 05:39:02,"Workout B",43m,"Triceps Pushdown (Cable - Straight Bar)",3,80.0,16.0,0,0.0,,,6
2025-07-11 05:39:02,"Workout B",43m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Bench Press (Barbell)",1,135.0,16.0,0,0.0,"","",
2025-08-04 10:59:36,"Workout A",45m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Bench Press (Barbell)",2,135.0,16.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Bench Press (Barbell)",3,135.0,12.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Romanian Deadlift (Barbell)",1,135.0,12.0,0,0.0,"",,
2025-08-04 10:59:36,"Workout A",45m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Romanian Deadlift (Barbell)",2,135.0,12.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Romanian Deadlift (Barbell)",3,135.0,12.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Pull Up",1,0,12.0,0,0.0,"",,
2025-08-04 10:59:36,"Workout A",45m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Pull Up",2,0,12.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Pull Up",3,0,12.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Seated Calf Raise (Machine)",1,45.0,16.0,0,0.0,"",,
2025-08-04 10:59:36,"Workout A",45m,"Seated Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Seated Calf Raise (Machine)",2,45.0,16.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Seated Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Seated Calf Raise (Machine)",3,45.0,16.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Seated Calf Raise (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Lateral Raise (Dumbbell)",1,15.0,16.0,0,0.0,"",,
2025-08-04 10:59:36,"Workout A",45m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Lateral Raise (Dumbbell)",2,15.0,16.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Lateral Raise (Dumbbell)",3,15.0,16.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Reverse Preacher Curls",1,40.0,12.0,0,0.0,"",,
2025-08-04 10:59:36,"Workout A",45m,"Reverse Preacher Curls",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Reverse Preacher Curls",2,40.0,12.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Reverse Preacher Curls",Rest Timer,0,0.0,0,60.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Reverse Preacher Curls",3,40.0,12.0,0,0.0,,,
2025-08-04 10:59:36,"Workout A",45m,"Reverse Preacher Curls",Rest Timer,0,0.0,0,60.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bench Press (Barbell)",1,155.0,8.0,0,0.0,"8-10 reps","",
2025-10-27 16:05:43,"Workout A",1h,"Bench Press (Barbell)",Rest Timer,0,0.0,0,300.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bench Press (Barbell)",2,155.0,8.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bench Press (Barbell)",Rest Timer,0,0.0,0,300.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bench Press (Barbell)",3,155.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bench Press (Barbell)",Rest Timer,0,0.0,0,300.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Romanian Deadlift (Dumbbell)",1,45.0,10.0,0,0.0,"8-10 reps",,
2025-10-27 16:05:43,"Workout A",1h,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Romanian Deadlift (Dumbbell)",2,45.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Romanian Deadlift (Dumbbell)",3,45.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Pull Up",1,0,10.0,0,0.0,"6-12 reps",,
2025-10-27 16:05:43,"Workout A",1h,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Pull Up",2,0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Pull Up",3,0,6.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bulgarian Split Squat",1,35.0,8.0,0,0.0,"8-10 reps per leg",,
2025-10-27 16:05:43,"Workout A",1h,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bulgarian Split Squat",2,35.0,8.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bulgarian Split Squat",3,35.0,8.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Chest Fly",1,130.0,10.0,0,0.0,"10-15 reps",,
2025-10-27 16:05:43,"Workout A",1h,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Chest Fly",2,60.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Chest Fly",3,60.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Lateral Raise (Dumbbell)",1,15.0,10.0,0,0.0,"15-20 reps",,
2025-10-27 16:05:43,"Workout A",1h,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Lateral Raise (Dumbbell)",3,20.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Standing Calf Raise (Dumbbell)",1,30.0,10.0,0,0.0,"10-15 reps",,
2025-10-27 16:05:43,"Workout A",1h,"Standing Calf Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Standing Calf Raise (Dumbbell)",2,30.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Standing Calf Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Standing Calf Raise (Dumbbell)",3,30.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Standing Calf Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Face Pull (Cable)",1,50.0,10.0,0,0.0,"\n10-15 reps",,
2025-10-27 16:05:43,"Workout A",1h,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Face Pull (Cable)",2,50.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Face Pull (Cable)",3,60.0,10.0,0,0.0,,,
2025-10-27 16:05:43,"Workout A",1h,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-10-29 05:40:32,"Workout B",58m,"Squat (Barbell)",1,135.0,10.0,0,0.0,"8-10 reps","",
2025-10-29 05:40:32,"Workout B",58m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-29 05:40:32,"Workout B",58m,"Squat (Barbell)",2,155.0,10.0,0,0.0,,,
2025-10-29 05:40:32,"Workout B",58m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-29 05:40:32,"Workout B",58m,"Squat (Barbell)",3,175.0,7.0,0,0.0,,,
2025-10-29 05:40:32,"Workout B",58m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-10-29 05:40:32,"Workout B",58m,"Overhead Press (Barbell)",1,95.0,8.0,0,0.0,"6-8 reps",,
2025-10-29 05:40:32,"Workout B",58m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
